255,0,0,255,0,0,255,0,255,0,255,0,255,0,255,255,0,255
255,0,0,255,0,0,255,0,255,255,0,255,0,255,0,230,255,0
255,255,0,255,0,0,255,0,255,255,0,0,0,255,0,255,255,0
0,0,0,0,0,0,0,0,255,255,255,255,255,255,0,255,255,255
255,255,255,255,255,255,255,255,0,0,255,0,255,0,0,0,0,255
255,255,255,255,0,0,0,255,0,0,255,255,0,0,255,0,0,0
0,0,0,0,0,255,0,255,255,0,0,0,255,0,255,255,255,0
255,255,255,255,0,0,0,0,0,255,255,255,255,0,255,0,0,255
0,0,0,0,255,255,0,255,0,255,0,0,0,0,255,255,255,255
255,0,0,0,255,255,255,0,0,0,0,0,255,255,255,255,255,0
0,255,255,0,0,0,255,0,255,255,255,255,0,0,0,0,0,0
111,0,255,0,255,0,255,0,255,255,0,0,0,255,0,255,255,255
0,255,255,0,0,255,0,0,255,0,255,255,0,255,0,255,255,255
255,0,0,0,255,255,255,255,255,0,255,0,0,0,0,0,0,0
0,255,255,255,255,0,0,0,0,0,255,255,255,255,255,0,0,255
0,0,0,0,255,255,0,255,0,0,255,0,0,255,255,0,199,0
134,0,0,0,255,255,0,255,0,0,255,0,0,255,255,0,0,0
0,168,255,0,0,255,255,0,0,255,255,0,0,255,0,255,0,0
