0,6,16,0,6,3,0,4,0,9,0,3,2,4,0,7,1,0,0,2,2,1,0,4,0,3,17,13,16,0
78,0,42,35,0,5,0,0,0,6,27,85,22,48,41,49,39,39,42,71,9,0,8,2,0,0,2,82,35,0
5,0,58,84,6,0,0,0,0,2,0,8,0,0,0,0,0,0,26,0,20,0,0,1,0,32,41,42,42,0
0,51,75,118,47,18,0,0,20,0,27,13,0,16,45,30,23,17,0,21,21,25,17,0,47,63,52,64,84,42
1,33,108,143,94,76,69,50,45,0,16,0,30,1,0,17,23,39,0,4,30,76,67,45,61,52,58,80,57,7
8,5,75,140,96,108,54,69,28,35,57,44,0,30,28,0,0,0,28,24,51,42,51,78,71,60,81,86,93,0
0,20,59,138,83,119,115,94,27,55,29,24,12,25,0,5,6,25,3,79,68,13,47,86,55,34,68,75,17,0
11,0,66,101,106,154,115,59,25,30,5,0,66,42,38,31,49,0,49,27,20,62,64,64,32,60,65,61,0,44
0,0,23,34,92,103,113,85,84,66,50,38,35,46,16,20,49,20,34,57,47,37,58,43,31,62,61,53,35,16
14,0,11,76,73,63,99,86,109,82,42,4,38,18,57,50,61,65,113,30,29,52,55,39,51,40,73,37,24,0
0,13,84,24,45,91,92,42,104,55,119,119,0,27,5,37,35,88,31,69,64,65,38,32,86,49,31,55,32,0
10,58,53,0,31,70,56,109,81,80,39,93,116,0,35,38,51,76,67,83,42,37,74,83,58,97,11,4,31,0
0,7,17,0,71,10,79,61,75,131,64,71,59,42,88,61,58,41,30,49,42,100,104,40,61,43,62,0,54,25
0,3,18,0,78,45,23,90,80,60,88,25,45,112,106,73,81,28,21,33,70,125,48,39,74,56,39,17,51,20
6,0,0,4,19,48,15,55,63,113,84,62,31,151,97,64,61,31,78,69,104,44,20,66,64,73,12,62,50,14
0,0,31,11,33,51,43,46,23,63,22,81,180,81,73,53,39,122,66,33,89,16,37,98,90,23,80,64,100,68
2,24,40,0,0,31,78,0,32,56,147,92,109,34,82,89,63,92,151,72,73,12,62,47,38,109,27,28,74,57
11,19,0,24,0,33,1,44,85,0,114,132,48,99,81,94,157,52,71,113,7,98,102,62,27,25,17,18,98,117
0,0,24,0,0,39,18,48,0,93,133,58,89,89,87,103,78,111,78,80,97,92,9,89,38,19,22,0,55,19
12,45,42,26,0,0,46,99,112,78,0,143,75,86,124,110,59,156,74,122,69,80,90,18,35,0,0,59,34,26
0,38,107,0,0,22,35,55,77,48,85,75,135,90,61,126,148,58,121,72,48,83,50,26,23,15,0,9,61,85
7,0,6,58,0,7,91,55,99,65,11,49,125,130,147,27,156,76,76,48,63,41,30,23,35,38,52,47,90,47
0,0,84,61,0,13,52,63,48,53,138,80,97,145,126,119,108,34,17,33,29,60,114,74,50,49,0,42,43,60
3,25,51,17,34,26,87,69,66,130,88,115,85,65,33,95,28,90,73,38,93,22,86,93,41,0,38,72,64,35
0,4,0,30,88,60,27,53,110,122,91,67,37,80,115,55,20,49,103,122,49,69,15,29,47,12,32,40,67,80
17,0,0,75,105,38,23,116,104,101,121,24,31,103,40,94,91,54,13,57,81,61,17,0,6,41,37,62,53,88
20,27,31,45,118,62,86,129,89,63,19,34,49,63,26,73,59,72,48,9,32,91,37,53,24,36,27,2,73,92
0,103,54,77,153,77,53,64,63,32,56,117,63,0,65,28,2,70,61,36,53,27,30,0,6,9,57,64,20,66
0,53,112,125,124,67,30,0,26,10,49,48,11,0,0,0,26,56,0,59,61,0,1,63,0,7,36,52,43,41
18,0,0,6,59,0,0,0,11,19,37,15,0,0,5,0,0,0,47,34,0,11,34,11,20,0,0,18,67,14
