0,20,0,0,0,0,0,0,81,60,0,63,29,0,68,0,0,33,7,0
29,81,16,0,97,113,90,44,255,123,219,251,60,141,33,44,50,0,72,30
0,22,61,0,0,71,60,145,248,104,191,216,121,213,20,99,112,19,0,24
0,0,0,97,0,123,179,158,187,255,113,243,42,157,0,0,111,53,53,2
36,56,62,0,174,218,157,77,255,130,43,159,0,34,0,27,0,20,82,1
0,77,91,159,203,255,100,233,255,255,12,62,0,176,45,86,33,0,201,0
0,140,138,191,154,184,218,24,87,60,72,84,104,186,0,0,0,8,161,51
32,139,253,187,30,120,28,73,98,104,147,45,0,0,63,0,58,0,0,133
0,42,255,209,255,247,104,255,130,84,160,143,136,96,0,0,121,59,255,113
73,157,160,12,0,0,0,0,0,99,175,55,255,255,255,235,69,191,255,49
0,241,255,255,255,255,255,255,255,0,96,0,0,0,0,0,0,0,48,0
4,255,224,0,0,52,0,65,115,0,255,103,255,107,138,245,146,191,227,162
13,167,176,183,15,148,0,208,99,0,205,0,72,7,0,91,147,79,174,128
68,171,211,81,0,43,56,135,155,103,229,0,255,195,158,0,10,204,209,231
36,84,97,0,94,255,168,255,48,255,52,214,160,243,230,104,177,170,144,0
0,172,189,96,218,211,255,252,100,255,133,255,14,255,224,198,119,209,173,26
0,114,0,0,255,129,240,255,35,255,34,255,0,158,246,150,156,153,42,19
0,58,0,165,255,255,255,79,6,255,0,194,218,185,0,93,108,130,0,10
23,0,19,97,2,42,159,80,161,239,83,161,115,0,0,23,187,35,0,0
0,101,6,170,198,66,84,120,32,155,187,22,183,115,88,81,40,60,93,0
